granter_ministry,grant_date,grant_month,grant_year,amount,grantee_clean,grantee,grantee_detail,grantee_jcn,description,grant_name,grant_type,npo_type,admin_division,filename
MHLW,2012-01-18,2012 Jan,2012,19350000,日本精神保健福祉士協会,社団法人日本精神保健福祉士協会,"社団法人日本精神保健福祉士協会
",NA,"平成23年度精神保健福祉人材養成等事業委託費（精神保健福祉士養成担当職員研修事業）
","(項)障害保健福祉費
(目)衛生関係指導者養成等委託費",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-01-20,2012 Jan,2012,10975000,日本透析医学会,一般社団法人日本透析医学会,"社団法人日本透析医会
",NA,"災害時情報ネットワークシステム事業費補助金
","(項)東日本大震災復旧・復興特定疾患等対策費
(目)難病等情報提供事業費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-01-30,2012 Jan,2012,4233000,日本医師会,社団法人日本医師会,"社団法人日本医師会
",NA,"死亡時画像読影技術等向上研修事業
","(項)　医療安全確保推進費
(目)　衛生関係指導者養成等委託費",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-02-01,2012 Feb,2012,633900000,国民健康保険中央会,公益社団法人国民健康保険中央会,"社団法人国民健康保険中央会
",NA,"東日本大震災復旧・復興に係る後期高齢者医療制度関係業務事業費補助金
","(項)東日本大震災復旧・復興医療保険給付諸費
(目)後期高齢者医療制度関係業務事業費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-02-24,2012 Feb,2012,1160000,地域医療振興協会,公益社団法人地域医療振興協会,"公益社団法人地域医療振興協会
",NA,"医療施設等災害復旧費補助金（平成２３年度第３次補正分）
","(項)　東日本大震災復旧・復興医療提供体制基盤整備費
(目)　医療施設等災害復旧費補助金",Subsidy,公社,国所管,h23_youshiki1
MHLW,2012-02-24,2012 Feb,2012,7890000,日本看護協会,公益社団法人日本看護協会,"公益社団法人日本看護協会
",NA,"看護職員確保対策特別事業
","(項)　医療従事者等確保対策費
(目)　医療関係者研修費等補助金",Subsidy,公社,国所管,h23_youshiki1
MHLW,2012-02-24,2012 Feb,2012,4419000,国際看護交流協会,公益財団法人国際看護交流協会,"財団法人国際看護交流協会
",NA,"看護職員確保対策特別事業
","(項)　医療従事者等確保対策費
(目)　医療関係者研修費等補助金",Subsidy,特財,国所管,h23_youshiki1
MHLW,2012-02-24,2012 Feb,2012,4724000,日本助産師会,社団法人日本助産師会,"社団法人日本助産師会
",NA,"看護職員確保対策特別事業
","(項)　医療従事者等確保対策費
(目)　医療関係者研修費等補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-02-24,2012 Feb,2012,33032000,日本看護協会,公益社団法人日本看護協会,"公益社団法人日本看護協会
",NA,"看護職員資質向上推進事業
","(項)医療従事者資質向上対策費
(目)医療関係者研修費補助金",Subsidy,公社,国所管,h23_youshiki1
MHLW,2012-03-02,2012 Mar,2012,605453000,国民健康保険中央会,公益社団法人国民健康保険中央会,"社団法人国民健康保険中央会
",NA,"高齢者医療制度円滑運営事業費補助金
","(項)医療保険給付諸費
(目)高齢者医療制度円滑運営事業費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-07,2012 Mar,2012,6634000,日本精神科看護技術協会,社団法人日本精神科看護技術協会,"社団法人日本精神科看護技術協会
",NA,"精神科訪問看護従事者養成研修事業
","(項)障害保健福祉費
(目)衛生関係指導者養成等委託費",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-12,2012 Mar,2012,3264000,厚生年金事業振興団,財団法人厚生年金事業振興団,"財団法人厚生年金事業振興団九州厚生年金病院
",NA,"チーム医療実証事業
","(項)　医療提供体制確保対策費
(目)　衛生関係指導者養成等委託費",Subsidy,特財,国所管,h23_youshiki1
MHLW,2012-03-12,2012 Mar,2012,8589000,厚生年金事業振興団,財団法人厚生年金事業振興団,"財団法人厚生年金事業振興団大阪厚生年金病院
",NA,"チーム医療実証事業
","(項)　医療提供体制確保対策費
(目)　衛生関係指導者養成等委託費",Subsidy,特財,国所管,h23_youshiki1
MHLW,2012-03-12,2012 Mar,2012,4897000,厚生年金事業振興団,財団法人厚生年金事業振興団,"財団法人厚生年金事業振興団湯布院厚生年金病院
",NA,"チーム医療実証事業
","(項)　医療提供体制確保対策費
(目)　衛生関係指導者養成等委託費",Subsidy,特財,国所管,h23_youshiki1
MHLW,2012-03-12,2012 Mar,2012,3692000,田附興風会,公益財団法人田附興風会,"財団法人田附興風会医学研究所北野病院
",NA,"チーム医療実証事業
","(項)　医療提供体制確保対策費
(目)　衛生関係指導者養成等委託費",Subsidy,公財,国所管,h23_youshiki1
MHLW,2012-03-12,2012 Mar,2012,3264000,脳血管研究所,公益財団法人脳血管研究所,財団法人脳血管研究所,NA,"チーム医療実証事業
","(項)　医療提供体制確保対策費
(目)　衛生関係指導者養成等委託費",Subsidy,公財,国所管,h23_youshiki1
MHLW,2012-03-19,2012 Mar,2012,48460000,全国社会保険協会連合会,"社団法人全国社会保険協会連合会
","社団法人全国社会保険協会連合会
",NA,"医療施設等施設整備費補助金（平成２３年度３次補正分）
","(項)東日本大震災復旧・復興医療提供体制基盤整備費
(目)医療施設等施設整備費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-24,2012 Mar,2012,749000,地域医療振興協会,公益社団法人地域医療振興協会,"公益社団法人地域医療振興協会
",NA,"医療施設等設備整備費補助金（平成２３年度３次補正分）
","(項)　東日本大震災復旧・復興医療提供体制基盤整備費
(目)　医療施設等施設整備費補助金",Subsidy,公社,国所管,h23_youshiki1
MHLW,2012-03-24,2012 Mar,2012,1507000,博慈会,財団法人博慈会,"財団法人博慈会
",NA,"医療施設等設備整備費補助金（平成２３年度３次補正分）
","(項)　東日本大震災復旧・復興医療提供体制基盤整備費
(目)　医療施設等施設整備費補助金",Subsidy,特財,国所管,h23_youshiki1
MHLW,2012-03-24,2012 Mar,2012,16168000,全国社会保険協会連合会,"社団法人全国社会保険協会連合会
","社団法人全国社会保険協会連合会
",NA,"医療施設等設備整備費補助金（平成２３年度３次補正分）
","(項)　東日本大震災復旧・復興医療提供体制基盤整備費
(目)　医療施設等施設整備費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-24,2012 Mar,2012,1962000,日本海員掖済会,社団法人日本海員掖済会,"社団法人日本海員掖済会名古屋掖済会病院
",NA,"医療施設等設備整備費補助金（平成２３年度３次補正分）
","(項)　東日本大震災復旧・復興医療提供体制基盤整備費
(目)　医療施設等施設整備費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-27,2012 Mar,2012,1368669000,国民健康保険中央会,公益社団法人国民健康保険中央会,"社団法人国民健康保険中央会
",NA,"障害者自立支援給付支払システム事業費
","(項)障害保健福祉費
(目)障害程度区分認定等事業費補助金",Subsidy,特社,国所管,h23_youshiki1
MHLW,2012-03-28,2012 Mar,2012,28500000,全国生活衛生営業指導センタ-,財団法人全国生活衛生営業指導センター,"財団法人全国生活衛生営業指導センター
",NA,"生活衛生関係営業対策事業費補助金
","(項)東日本大震災復旧・復興生活衛生対策費
(目)生活衛生関係営業対策事業費補助金",Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-07-08,2011 Jul,2011,16410000,食品需給研究センタ-,社団法人食品需給研究センター,社団法人食品需給研究センター,NA,６次産業総合推進事業,農山漁村６次産業化対策事業費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-04-21,2011 Apr,2011,8058000,全国遊漁船業協会,社団法人全国遊漁船業協会(H24.6.7解散),社団法人全国遊漁船業協会,NA,水産関係民間団体事業補助金,漁業経営安定対策事業費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-04-28,2011 Apr,2011,715195000,日本鯨類研究所,財団法人日本鯨類研究所,財団法人日本鯨類研究所,NA,水産関係民間団体事業補助金,海洋水産資源開発費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-12-02,2011 Dec,2011,1800000000,日本鯨類研究所,財団法人日本鯨類研究所,財団法人日本鯨類研究所,NA,鯨類捕獲調査安定化推進対策事業,海洋水産資源開発費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-07-01,2011 Jul,2011,22660000,都市農山漁村交流活性化機構,財団法人都市農山漁村交流活性化機構,財団法人都市農山漁村交流活性化機構,NA,産地活性化総合対策事業推進費補助金,国産農畜産物・食農連携強化対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-08-25,2011 Aug,2011,1386000,日本植物防疫協会,一般社団法人日本植物防疫協会,社団法人日本植物防疫協会,NA,"生産資材安全確保推進事業
　農薬等安全確保強化対策事業費
　　農薬の後作物残留調査事業費",食の安全・消費者の信頼確保対策事業費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-08-25,2011 Aug,2011,2960000,日本植物防疫協会,一般社団法人日本植物防疫協会,社団法人日本植物防疫協会,NA,"生産資材安全確保推進事業
　農薬等安全確保強化対策事業費
　　農薬登録に係る調理加工試験導入に関する調査事業費",食の安全・消費者の信頼確保対策事業費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-05-11,2011 May,2011,19310000,農村開発企画委員会,一般財団法人農村開発企画委員会,財団法人農村開発企画委員会,NA,女性・高齢者等活動支援事業のうち障害者就労支援事業,農業経営対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-07-07,2011 Jul,2011,10000000,農村開発企画委員会,一般財団法人農村開発企画委員会,財団法人農村開発企画委員会,NA,平成23年度食と地域の交流促進対策交付金,都市農村交流等対策推進交付金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-12-01,2011 Dec,2011,2993000,農村開発企画委員会,一般財団法人農村開発企画委員会,財団法人農村開発企画委員会,NA,平成23年度海外農業農村開発促進調査等補助金（海外技術協力促進検討事業[うち日中国際交流事業]）,政府開発援助食料安全保障確立対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-06-15,2011 Jun,2011,43486000,家畜改良事業団,社団法人家畜改良事業団,社団法人家畜改良事業団,NA,農業競争力強化対策民間団体事業,牛肉等関税財源国産畜産物・食農連携強化対策費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-06-17,2011 Jun,2011,9220000,家畜改良事業団,社団法人家畜改良事業団,社団法人家畜改良事業団,NA,家畜改良推進事業,牛肉等関税財源国産畜産物・食農連携強化対策費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-04-01,2011 Apr,2011,6344279000,中央果実協会,公益財団法人中央果実協会,財団法人中央果実生産出荷安定基金協会,NA,果樹・茶支援対策事業推進費補助金,国産農畜産物・食農連携強化対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-06-07,2011 Jun,2011,34080000,国際農業者交流協会,公益社団法人国際農業者交流協会,社団法人国際農業者交流協会,NA,農業研修支援事業のうち就農促進研修支援,農業経営対策事業費補助金,Subsidy,特社,国所管,h23_youshiki1
MAFF,2011-07-25,2011 Jul,2011,3132000,日本きのこセンタ-,財団法人日本きのこセンター,財団法人日本きのこセンター,NA,品種保護に向けたDNA品種識別技術確立事業,農山漁村６次産業化対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
MAFF,2011-04-01,2011 Apr,2011,125337000,海外漁業協力財団,公益財団法人海外漁業協力財団,財団法人海外漁業協力財団,NA,政府開発援助食料安全保障確立対策事業費補助金,政府開発援助食料安全保障確立対策事業費補助金,Subsidy,特財,国所管,h23_youshiki1
