granter_ministry,granter_jcn,grant_date,grant_month,grant_year,amount,amount_est,grantee_clean,grantee,grantee_detail,grantee_jcn,grant_name,description,grant_type,npo_type,admin_division,num_bidders,competitive_bid,contract_reason,govt_reemployees,filename
MLIT,NA,2011-04-01,2011 Apr,2011,56800000,57490000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"(特財)港湾空港建設技術サービスセンター
東京都千代田区霞が関３－３－１",NA,"支出負担行為担当官
四国地方整備局次長　
西本　光宏
香川県高松市サンポート3番33号","高松港湾・空港整備事務所品質監視等補助業務
高松港、高松港海岸、備讃瀬戸航路、坂出港、高松空港の対象工事現場及び当局調査職員が指定する場所
H23.4.1～H24.3.28
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,48500000,49030000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"(特財)港湾空港建設技術サービスセンター
東京都千代田区霞が関３－３－１",NA,"支出負担行為担当官
四国地方整備局次長　
西本　光宏
香川県高松市サンポート3番33号","松山港湾・空港整備事務所品質監視等補助業務
松山港、来島海峡航路、鼻粟瀬戸航路、四国西南航路、松山空港の対象工事現場及び当局調査職員が指定する場所
H23.4.1～H24.3.28
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,21800000,22030000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"(特財)港湾空港建設技術サービスセンター
東京都千代田区霞が関３－３－１",NA,"支出負担行為担当官
四国地方整備局次長　
西本　光宏
香川県高松市サンポート3番33号","管内工事技術審査補助業務
徳島小松島港、撫養港海岸、高松港、備讃瀬戸航路、坂出港、高松空港、松山港、松山空港、高知港、須崎港、宿毛湾港、室津港、高知空港の対象工事現場
H23.4.1～H24.3.23
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,44100000,44625000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"支出負担行為担当官
九州地方整備局副局長
九州地方整備局
福岡市博多区博多駅東2-10-7","九州地方整備局管内港湾・空港等技術審査補助業務
－
Ｈ23.4.1～Ｈ24.3.23
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,89775000,91642950,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"支出負担行為担当官
九州地方整備局副局長
九州地方整備局
福岡市博多区博多駅東2-10-7","九州地方整備局管内港湾・空港等発注補助業務
－
Ｈ23.4.1～Ｈ24.3.23
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,18375000,18774000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　北九州港湾・空港整備事務所長
北九州市門司区西海岸1丁目4-40","北九州港（響灘地区）施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.29
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,3465000,3570000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　北九州港湾・空港整備事務所長
北九州市門司区西海岸1丁目4-40","北九州港技術審査補助業務
－
Ｈ23.4.1～Ｈ24.3.23
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,16800000,18627000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　博多港湾・空港整備事務所長
福岡市中央区大手門2-5-33","博多港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.29
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,34125000,34587000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　博多港湾・空港整備事務所長
福岡市中央区大手門2-5-33","福岡空港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.29
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,16800000,18658500,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　苅田港湾事務所長
福岡県京都郡苅田町港町28-2","苅田港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,2,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,32025000,35289450,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　苅田港湾事務所長
福岡県京都郡苅田町港町28-2","苅田沖土砂処分場施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,2,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,16800000,17798000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　別府港湾・空港整備事務所長
別府市石垣東10丁目3番15号","別府港・大分空港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.27
建設コンサルタント等",Public Works,特財,国所管,2,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,29925000,33837300,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　長崎港湾・空港整備事務所長
長崎市小ヶ倉町3丁目76-72","長崎港・長崎空港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,32025000,35511000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　熊本港湾・空港整備事務所長
熊本市川尻2-8-61","熊本港・熊本空港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,2,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,16275000,18112500,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　熊本港湾・空港整備事務所長
熊本市川尻2-8-61","八代港・本渡瀬戸航路施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,3,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,17850000,18217500,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　宮崎港湾・空港整備事務所長
宮崎市港1-16","宮崎港・宮崎空港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.27
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,16800000,18627000,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　鹿児島港湾・空港整備事務所長
鹿児島市城南町23-1","鹿児島港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.28
建設コンサルタント等",Public Works,特財,国所管,3,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,17850000,18167100,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　志布志港湾事務所長
鹿児島県志布志市志布志町帖6617-182","志布志港施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.27
建設コンサルタント等",Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,15750000,17356500,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（特財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関3-3-1",NA,"分任支出負担行為担当官
九州地方整備局　関門航路事務所長
北九州市小倉北区浅野3丁目7-38","関門航路施工状況確認等補助業務
－
Ｈ23.4.1～Ｈ24.3.29
建設コンサルタント等",Public Works,特財,国所管,2,Competitive,NA,NA,h23_youshiki2-1
MLIT,NA,2011-04-01,2011 Apr,2011,14175000,14772916,港湾空港建設技術サービスセンター,財団法人港湾空港建設技術サービスセンター,"（財）港湾空港建設技術サービスセンター
東京都千代田区霞ヶ関３－３－１尚友会館３階",NA,"倉富　隆
東京空港事務所
東京都大田区羽田空港3-3-1",東京国際空港施設保全関係支援業務委託、東京国際空港、平成23年4月1日～平成24年3月31日、建設コンサルタント,Public Works,特財,国所管,1,Competitive,NA,NA,h23_youshiki2-1
